genres,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Action|Sci-Fi|Thriller|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038461538461538,4.25,3.738095238095238,3.0,2.25,3.1666666666666665,3.9642857142857144,3.65,3.5714285714285716,3.65,3.4193548387096775,3.575,3.4705882352941178
Action|Sci-Fi|Thriller|Western,0.0,0.0,0.0,3.0,3.2857142857142856,4.0,3.5,0.0,0.0,4.0,0.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
Action|Sci-Fi|Thriller|Western|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,2.0,3.25,3.5,0.0
Action|Sci-Fi|War,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.5,0.0,2.5,0.0
Action|Thriller,3.5833333333333335,3.5416666666666665,3.3333333333333335,3.1363636363636362,3.0786516853932584,3.2916666666666665,3.4761904761904763,2.7962962962962963,3.566666666666667,3.4680851063829787,3.272727272727273,3.2,3.0625,3.1315789473684212,3.45,3.0714285714285716,2.9782608695652173,3.590909090909091,3.5833333333333335,3.1739130434782608,3.244186046511628,3.0153846153846153,3.274193548387097
Action|Thriller|War,0.0,0.0,3.75,2.5,3.25,3.0,3.0,3.0833333333333335,4.5,3.4,3.5,3.5,3.5,3.5,0.0,4.0,2.625,4.25,0.0,3.0,3.5,3.75,1.5
Action|Thriller|Western,3.0,0.0,3.0,3.0,2.3333333333333335,2.0,0.0,3.0,3.0,3.5,2.5,3.3333333333333335,0.0,3.5,0.0,0.0,3.0,0.0,0.0,4.5,3.0,3.75,0.0
Action|War,0.0,0.0,0.0,2.6,2.4782608695652173,2.25,4.0,4.0,2.0,1.5,0.0,4.0,0.0,4.5,0.0,0.0,0.0,2.5,0.0,3.5833333333333335,4.166666666666667,3.5714285714285716,3.125
Action|Western,0.0,4.0,0.0,4.0,3.6451612903225805,3.5714285714285716,4.0,3.4166666666666665,3.625,3.857142857142857,3.9166666666666665,3.9285714285714284,4.25,4.3,4.0,3.875,4.166666666666667,0.0,4.5,4.5,4.0625,3.4375,2.6666666666666665
Adventure,0.0,0.0,0.0,0.0,2.3333333333333335,1.0,3.75,0.0,3.5,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,2.0
Adventure|Animation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Adventure|Animation|Children,3.0,0.0,4.0,3.0,3.1538461538461537,3.375,3.5,3.857142857142857,3.25,4.0,2.9,3.5,3.0,3.25,3.75,3.5,3.8333333333333335,3.0,3.5,3.0714285714285716,3.6,2.9285714285714284,3.8055555555555554
Adventure|Animation|Children|Comedy,0.0,0.0,4.0,4.833333333333333,3.55,4.111111111111111,3.5555555555555554,3.7419354838709675,3.5625,3.738095238095238,3.757575757575758,3.539473684210526,3.9423076923076925,3.411764705882353,3.3333333333333335,3.5,3.9074074074074074,4.366666666666666,3.409090909090909,3.5086206896551726,3.597560975609756,3.066666666666667,3.6147540983606556
Adventure|Animation|Children|Comedy|Crime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,3.0,0.0,0.0,3.5,4.5,3.8333333333333335,0.0
Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,0.0,0.0,0.0,3.5,3.4210526315789473,4.1,3.857142857142857,4.0,3.3333333333333335,3.388888888888889,3.2857142857142856,3.5,3.875,3.0,4.0,0.0,3.25,4.0,4.0,4.5,4.25,2.75,2.6666666666666665
Adventure|Animation|Children|Comedy|Drama|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,3.7142857142857144,4.1,3.2777777777777777
Adventure|Animation|Children|Comedy|Drama|Musical|Romance,0.0,0.0,0.0,4.0,3.5714285714285716,4.0,4.0,4.0,3.5,2.75,3.75,3.0,0.0,0.0,3.5,4.0,0.0,0.0,0.0,3.5,3.8333333333333335,3.8333333333333335,3.3
Adventure|Animation|Children|Comedy|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
Adventure|Animation|Children|Comedy|Fantasy,4.151515151515151,4.181818181818182,3.0,3.4285714285714284,3.85,4.25,3.764705882352941,3.85,3.4545454545454546,3.7916666666666665,3.4571428571428573,3.5760869565217392,3.7083333333333335,3.15,3.75,3.2857142857142856,3.8333333333333335,4.454545454545454,3.4375,3.7625,3.890625,3.6634615384615383,3.488888888888889
Adventure|Animation|Children|Comedy|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,4.333333333333333,3.9166666666666665,4.666666666666667,4.5,3.772727272727273,3.9285714285714284,3.8846153846153846,3.888888888888889
Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.75,3.0,3.5,4.5,0.0,0.0,0.0,3.5,3.75,3.75,4.0
Adventure|Animation|Children|Comedy|Fantasy|Romance,0.0,0.0,0.0,0.0,0.0,4.454545454545454,4.2,4.333333333333333,4.285714285714286,3.7222222222222223,4.25,3.7142857142857144,3.8636363636363638,3.875,3.6,4.5,4.041666666666667,4.5,3.6666666666666665,3.736842105263158,3.6153846153846154,3.411764705882353,3.3666666666666667
Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,4.0,3.3333333333333335,0.0,0.0,2.3333333333333335,2.5,2.0,1.5,0.0,3.25,2.0,3.125,0.5,2.0,0.0,1.5,3.25,0.0,3.0,2.7,3.375,2.5833333333333335,3.0833333333333335
Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,3.75,2.75,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,4.0,3.3333333333333335,3.1666666666666665
Adventure|Animation|Children|Comedy|Fantasy|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Animation|Children|Comedy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.75,0.5,0.0,3.0,0.0,3.375,3.75,0.0,3.25,3.0,2.125,3.6
Adventure|Animation|Children|Comedy|Musical,3.710144927536232,3.3333333333333335,4.0,4.125,3.4583333333333335,3.8,4.5,3.7916666666666665,3.142857142857143,3.1,3.590909090909091,3.576923076923077,3.9166666666666665,3.75,3.6,5.0,4.1875,4.375,4.0,3.6176470588235294,4.038461538461538,3.1470588235294117,3.9285714285714284
Adventure|Animation|Children|Comedy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1875,4.285714285714286,3.9285714285714284,3.4166666666666665,3.75,3.0,3.2,5.0,3.8,4.5,4.0,3.5625,2.9166666666666665,3.15,2.6666666666666665
Adventure|Animation|Children|Comedy|Sci-Fi,0.0,0.0,0.0,5.0,4.5,0.0,4.0,4.25,4.5,4.5,0.0,5.0,5.0,0.0,4.0,0.0,2.6666666666666665,4.333333333333333,0.0,4.166666666666667,4.5,3.75,2.3333333333333335
Adventure|Animation|Children|Crime|Drama,0.0,0.0,0.0,0.0,4.5,3.5,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.0,2.5,0.0
Adventure|Animation|Children|Drama,0.0,0.0,0.0,0.0,3.7,3.0,3.0,4.5,4.0,2.75,3.5,3.6666666666666665,3.5,3.9615384615384617,2.7,4.25,4.090909090909091,4.125,3.5,3.8461538461538463,3.772727272727273,3.9565217391304346,4.2
Adventure|Animation|Children|Drama|Fantasy,0.0,0.0,0.0,0.0,4.0,0.0,4.333333333333333,0.0,0.0,4.0,4.0,4.25,4.25,3.5,0.0,0.0,4.0,0.0,4.5,3.5,4.0,4.5,3.25
Adventure|Animation|Children|Drama|Musical,0.0,0.0,4.0,0.0,3.5,3.0,0.0,3.75,0.0,3.5,0.0,0.0,2.25,3.0,3.0,0.0,2.5,0.0,0.0,3.5,3.5,0.0,4.5
Adventure|Animation|Children|Drama|Musical|IMAX,3.9615384615384617,4.0,2.0,4.0,4.181818181818182,3.75,4.0,4.375,3.5,3.75,4.285714285714286,3.6818181818181817,4.142857142857143,3.3333333333333335,3.3333333333333335,4.75,4.071428571428571,5.0,3.25,4.055555555555555,4.388888888888889,3.909090909090909,3.3125
Adventure|Animation|Children|Drama|Sci-Fi,0.0,0.0,0.0,4.333333333333333,4.0,5.0,4.0,4.375,0.0,4.25,4.75,0.0,3.5,0.0,3.75,3.5,4.25,0.0,0.0,3.0,4.0,4.5,3.75
Adventure|Animation|Children|Fantasy,0.0,0.0,0.0,4.0,3.75,4.0,3.2857142857142856,3.0,3.3333333333333335,2.5,1.5,3.3333333333333335,3.4,3.75,3.5,0.0,4.25,4.0,0.0,3.388888888888889,3.7142857142857144,4.35,3.4375
Adventure|Animation|Children|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,3.5,0.0,0.0,3.9166666666666665,3.5,3.625,3.5,3.75,4.153846153846154,3.5714285714285716,4.090909090909091,3.8823529411764706
Adventure|Animation|Children|Fantasy|Musical,3.1818181818181817,3.5454545454545454,0.0,4.0,3.3125,4.0,4.0,3.6,3.8333333333333335,2.8333333333333335,0.0,3.0833333333333335,4.0,3.4285714285714284,1.6666666666666667,2.75,4.25,0.0,4.0,3.5833333333333335,2.5,3.375,3.6666666666666665
Adventure|Animation|Children|Fantasy|Musical|Romance,4.0,3.3333333333333335,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.25,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.25,1.0
Adventure|Animation|Children|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Adventure|Animation|Children|Musical,3.0,0.0,0.0,2.5,2.8,3.5,3.0,2.875,0.5,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.25
Adventure|Animation|Children|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Adventure|Animation|Children|Musical|Western,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,0.0
Adventure|Animation|Children|Romance|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409090909090909,4.0625,3.4166666666666665,3.6666666666666665,3.7,4.375,0.0,3.7666666666666666,4.15625,4.142857142857143,4.5
Adventure|Animation|Children|Sci-Fi,0.0,1.0,0.0,0.0,4.0,0.0,4.333333333333333,3.8333333333333335,0.0,3.6666666666666665,4.166666666666667,3.0,2.8333333333333335,0.0,4.0,0.0,4.5,0.0,0.0,4.071428571428571,3.75,3.9,3.625
Adventure|Animation|Children|Sci-Fi|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,4.5,4.0,3.5
Adventure|Animation|Children|Western,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Adventure|Animation|Comedy,5.0,5.0,0.0,5.0,4.333333333333333,3.3333333333333335,4.5,4.5,0.0,5.0,3.6666666666666665,3.625,4.333333333333333,3.5,0.0,0.5,0.0,3.3333333333333335,3.2142857142857144,3.888888888888889,3.857142857142857,3.466666666666667,3.5833333333333335
Adventure|Animation|Comedy|Crime,0.0,3.8,0.0,2.0,2.6666666666666665,3.0,3.0,0.0,2.75,2.5,4.0,2.3333333333333335,0.0,2.5,0.0,4.0,4.0,0.0,0.0,0.0,0.5,3.0,0.0
Adventure|Animation|Comedy|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Adventure|Animation|Comedy|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,4.0,3.0,3.5,0.0,3.1666666666666665
Adventure|Animation|Comedy|Fantasy|Musical,0.0,0.0,0.0,2.0,3.3333333333333335,3.0,4.0,4.0,0.0,4.0,0.0,0.0,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Adventure|Animation|Comedy|Fantasy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,4.285714285714286,3.9285714285714284,2.7,3.2142857142857144
Adventure|Animation|Comedy|Fantasy|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.25,3.75,0.0,4.5,3.75,4.5,5.0,0.0,0.0,3.5,0.0,4.25,3.5
Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Adventure|Animation|Comedy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5,4.0
Adventure|Animation|Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
Adventure|Animation|Drama|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,4.666666666666667,5.0,4.5,0.0,5.0,4.75,3.5,3.5,0.0,3.125,3.5,4.0,0.0
Adventure|Animation|Drama|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Adventure|Animation|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,4.333333333333333,4.277777777777778,4.333333333333333,4.1,3.5833333333333335,4.75,3.6666666666666665,5.0,4.333333333333333,4.25,2.5,3.8333333333333335,4.222222222222222,4.0,4.1
Adventure|Animation|Fantasy|Horror|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Adventure|Animation|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
Adventure|Animation|Fantasy|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.8333333333333335,4.25,4.375,4.25,2.8333333333333335,4.25,4.333333333333333,0.0,0.0,4.0,4.375,4.0,4.5
Adventure|Animation|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.5,3.5,3.625,4.166666666666667,2.75,3.0,0.0,3.5,0.0,0.0,0.0,3.6666666666666665,3.75,3.5,3.125,2.0
Adventure|Animation|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.5
Adventure|Animation|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5,0.0,0.0,0.0,4.0,4.0,3.25,3.8333333333333335,3.5
Adventure|Children,3.5238095238095237,3.1818181818181817,3.0,3.5,2.9130434782608696,3.3529411764705883,3.6666666666666665,2.357142857142857,2.3,2.1666666666666665,2.5,2.7777777777777777,1.25,2.75,3.125,2.75,2.5,4.0,0.0,2.6666666666666665,3.6666666666666665,2.8333333333333335,1.0
Adventure|Children|Comedy,3.3333333333333335,3.75,0.0,0.0,2.4166666666666665,2.5,2.6,2.125,2.6,1.25,3.0,3.375,3.1666666666666665,2.55,3.0,2.4,3.625,3.5,0.0,2.5625,3.0,2.875,2.9444444444444446
Adventure|Children|Comedy|Drama,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,2.0
Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Adventure|Children|Comedy|Fantasy,0.0,0.0,0.0,2.0,2.6666666666666665,3.0,4.0,3.0,0.0,3.2,2.25,3.5,2.3333333333333335,0.0,3.25,0.0,0.0,0.0,3.5,3.1666666666666665,3.388888888888889,2.6666666666666665,3.9444444444444446
Adventure|Children|Comedy|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9,3.0625,2.75,3.5,3.0,0.0,3.357142857142857,0.0,0.0,2.6875,3.3333333333333335,2.7777777777777777,2.3333333333333335
Adventure|Children|Comedy|Fantasy|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.5,3.625,0.0,2.75,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.75
Adventure|Children|Comedy|Fantasy|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.5,2.1666666666666665,0.0,0.0,3.0,0.0,0.0,4.5,3.0,4.0,0.0,2.5,1.75,2.0,3.0,5.0
Adventure|Children|Comedy|Fantasy|Romance,3.0,2.0,4.0,4.0,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Children|Comedy|Fantasy|Sci-Fi,0.0,0.0,0.0,3.6666666666666665,3.0,3.5,3.0,2.8333333333333335,3.25,1.7,2.75,2.25,3.5,3.0,2.8333333333333335,0.0,2.3333333333333335,0.0,0.0,2.625,2.5,2.25,4.0
Adventure|Children|Comedy|Musical,3.75,3.0,0.0,0.0,3.5714285714285716,3.3333333333333335,3.0,3.8333333333333335,4.0,3.625,3.375,3.25,3.25,3.5,3.125,5.0,3.1666666666666665,0.0,0.0,3.25,3.5,3.1666666666666665,3.5
Adventure|Children|Comedy|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.75,3.25,0.0,3.1666666666666665,0.0,2.5,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.75,4.25
Adventure|Children|Comedy|Romance|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,2.5,0.0,0.0
Adventure|Children|Comedy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Adventure|Children|Drama,2.8260869565217392,2.0,0.0,2.6666666666666665,2.611111111111111,2.6363636363636362,3.5,3.5,2.8333333333333335,2.55,1.5,2.95,3.0,1.3333333333333333,4.0,4.0,4.166666666666667,1.8333333333333333,3.0,2.7857142857142856,3.5,3.1,2.142857142857143
Adventure|Children|Drama|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.5,4.25,3.0,0.0,0.0,3.5,0.0,0.0,4.0,0.0,2.5,0.0
Adventure|Children|Drama|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,3.75,0.0,0.0,0.0,0.0,2.0,2.5,3.25,2.7
Adventure|Children|Drama|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,1.6666666666666667,4.0
Adventure|Children|Fantasy,3.744186046511628,3.5,2.0,4.0,2.75,3.3125,3.4705882352941178,3.409090909090909,3.6666666666666665,3.235294117647059,3.82,3.108108108108108,3.5,3.05,2.888888888888889,4.166666666666667,3.5,3.8333333333333335,3.3333333333333335,3.364864864864865,3.388888888888889,3.590909090909091,3.5384615384615383
Adventure|Children|Fantasy|Musical,0.0,4.5,0.0,3.875,4.230769230769231,3.8,4.142857142857143,3.875,3.611111111111111,3.5,3.625,3.357142857142857,4.166666666666667,3.3333333333333335,3.25,0.0,4.375,5.0,0.0,4.333333333333333,4.125,3.4166666666666665,4.25
Adventure|Children|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.1666666666666665
Adventure|Children|Fantasy|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
Adventure|Children|Fantasy|Western,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Children|Musical,3.0,3.0,0.0,4.0,3.142857142857143,4.333333333333333,4.0,3.1666666666666665,0.0,0.0,0.0,4.666666666666667,5.0,3.25,2.75,0.0,0.0,0.0,0.0,3.0,3.5,3.25,2.5
Adventure|Children|Romance,3.769230769230769,0.0,0.0,4.0,3.8,0.0,0.0,4.0,3.5,0.0,0.0,2.3333333333333335,0.0,2.5,4.0,4.5,2.5,2.0,4.0,4.0,0.0,3.5,0.0
Adventure|Children|Sci-Fi,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.5,0.0,4.5,3.75,3.625,3.0,3.5,0.0,3.25,4.0,0.0,0.0,3.5,2.5,3.0
Adventure|Comedy,2.9074074074074074,4.0,0.0,3.5714285714285716,3.1020408163265305,3.4827586206896552,3.4,2.9,3.4210526315789473,3.0,3.1136363636363638,2.9,3.3,3.2916666666666665,3.1363636363636362,5.0,3.1578947368421053,3.5,3.05,3.24,3.257575757575758,2.966666666666667,3.1666666666666665
Adventure|Comedy|Crime,0.0,0.0,0.0,0.0,0.0,4.0,3.7142857142857144,4.166666666666667,3.9166666666666665,3.55,3.4375,4.0,3.5,3.4,2.5,0.0,3.75,4.0,3.8333333333333335,2.8846153846153846,3.7222222222222223,3.95,2.6666666666666665
Adventure|Comedy|Crime|Drama|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Adventure|Comedy|Crime|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Comedy|Crime|Mystery,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Comedy|Crime|Romance,0.0,0.0,0.0,5.0,4.333333333333333,1.0,5.0,5.0,3.5,3.5,4.0,4.75,3.5,4.0,3.0,0.0,0.0,3.0,0.0,4.5,4.0,2.5,3.5
Adventure|Comedy|Crime|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Comedy|Documentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Comedy|Drama,0.0,0.0,0.0,5.0,3.75,3.5,4.0,4.0,3.75,2.25,4.166666666666667,3.973684210526316,4.045454545454546,3.5625,4.166666666666667,4.0,3.730769230769231,4.5,4.2,3.566666666666667,3.9074074074074074,3.3823529411764706,3.8333333333333335
Adventure|Comedy|Drama|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Adventure|Comedy|Drama|Fantasy|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.3333333333333335,3.1666666666666665,0.0,0.0,0.0,3.75,0.0,3.0,2.7,3.4,3.25,3.0
Adventure|Comedy|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
Adventure|Comedy|Fantasy,4.0,4.0,4.0,4.555555555555555,3.7333333333333334,3.5294117647058822,3.4285714285714284,3.590909090909091,3.892857142857143,3.7962962962962963,3.55,3.5161290322580645,4.0,3.8125,3.8076923076923075,3.6666666666666665,3.5789473684210527,4.083333333333333,2.9,3.5,4.145833333333333,3.6153846153846154,3.111111111111111
Adventure|Comedy|Fantasy|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,2.0
Adventure|Comedy|Fantasy|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Comedy|Fantasy|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,4.0,3.0,4.0,4.0,4.0,4.0,0.0,3.2857142857142856,3.8333333333333335,3.375,3.5
